Order Date,Order ID,Product Name,Category,City,Country,Customer Name,Discount,Postal Code,Manufacturer,Profit,Profit Ratio,Quantity,Region,Sales,Segment,Ship Date,Ship Mode,State,Sub-Category,Year,Revenue,Running Total
2018-12-25,CA-2018-121398,GBC DocuBind P50 Personal Binding Machine,Office Supplies,Los Angeles,United States,Fred Hopkins,0.2,90008.0,GBC,52.0,0.34,3.0,West,154.0,Corporate,2018-12-29,Standard Class,California,Binders,2018,462.0,809024.0
2018-09-04,CA-2018-137582,Pressboard Hanging Data Binders for Unburst Sheets,Office Supplies,Oakland,United States,Cynthia Voltz,0.2,94601.0,Pressboard,4.0,0.35,3.0,West,12.0,Corporate,2018-09-08,Standard Class,California,Binders,2018,36.0,809060.0
2018-08-13,CA-2018-100580,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",Office Supplies,San Diego,United States,Michael Kennedy,0.2,92037.0,GBC,12.0,0.33,3.0,West,36.0,Corporate,2018-08-20,Standard Class,California,Binders,2018,108.0,809168.0
2018-12-08,CA-2018-108854,Vinyl Sectional Post Binders,Office Supplies,San Francisco,United States,Denise Monton,0.2,94109.0,Other,34.0,0.38,3.0,West,90.0,Corporate,2018-12-14,Standard Class,California,Binders,2018,270.0,809438.0
2018-12-24,CA-2018-163671,GBC Instant Index System for Binding Systems,Office Supplies,Meridian,United States,Dave Poirier,0.2,83642.0,GBC,8.0,0.38,3.0,West,21.0,Corporate,2018-12-30,Standard Class,Idaho,Binders,2018,63.0,809501.0
2018-10-12,CA-2018-168655,GBC Twin Loop Wire Binding Elements,Office Supplies,Albuquerque,United States,Michelle Lonsdale,0.2,87105.0,GBC,30.0,0.38,3.0,West,80.0,Corporate,2018-10-18,Standard Class,New Mexico,Binders,2018,240.0,809741.0
2018-05-28,CA-2018-145765,Xerox 230,Office Supplies,Phoenix,United States,Candace McMahon,0.2,85023.0,Xerox,5.0,0.35,3.0,West,16.0,Corporate,2018-06-02,Standard Class,Arizona,Paper,2018,48.0,809789.0
2018-11-17,CA-2018-158120,"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper",Office Supplies,Hillsboro,United States,Katharine Harms,0.2,97123.0,Wirebound,7.0,0.34,3.0,West,20.0,Corporate,2018-11-21,Standard Class,Oregon,Paper,2018,60.0,809849.0
2018-12-10,CA-2018-167150,Avery Hole Reinforcements,Office Supplies,San Diego,United States,Ben Peterman,0.2,92037.0,Avery,7.0,0.36,4.0,West,20.0,Corporate,2018-12-17,Standard Class,California,Binders,2018,80.0,809929.0
2018-07-28,CA-2018-130841,Zipper Ring Binder Pockets,Office Supplies,San Francisco,United States,Matt Hagelstein,0.2,94110.0,Other,4.0,0.36,4.0,West,10.0,Corporate,2018-08-01,Standard Class,California,Binders,2018,40.0,809969.0
2018-05-12,CA-2018-117632,"DXL Angle-View Binders with Locking Rings, Black",Office Supplies,San Francisco,United States,Charles Sheldon,0.2,94122.0,DXL,6.0,0.34,4.0,West,19.0,Corporate,2018-05-18,Standard Class,California,Binders,2018,76.0,810045.0
2018-11-03,US-2018-168802,Binder Posts,Office Supplies,Seattle,United States,Jack O'Briant,0.2,98103.0,Other,6.0,0.33,4.0,West,18.0,Corporate,2018-11-07,Standard Class,Washington,Binders,2018,72.0,810117.0
2018-03-16,CA-2018-129294,Pressboard Hanging Data Binders for Unburst Sheets,Office Supplies,Los Angeles,United States,Ken Dana,0.2,90032.0,Pressboard,7.0,0.35,5.0,West,20.0,Corporate,2018-03-21,Standard Class,California,Binders,2018,100.0,810217.0
2018-10-13,CA-2018-135909,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,Office Supplies,Sacramento,United States,Jane Waco,0.2,95823.0,Fellowes,1906.0,0.38,5.0,West,5084.0,Corporate,2018-10-20,Standard Class,California,Binders,2018,25420.0,835637.0
2018-07-11,CA-2018-136623,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",Office Supplies,San Diego,United States,Tom Stivers,0.2,92105.0,Acco,9.0,0.31,5.0,West,30.0,Corporate,2018-07-16,Standard Class,California,Binders,2018,150.0,835787.0
2018-01-23,CA-2018-139080,Pressboard Hanging Data Binders for Unburst Sheets,Office Supplies,Seattle,United States,Chris Selesnick,0.2,98103.0,Pressboard,7.0,0.35,5.0,West,20.0,Corporate,2018-01-28,Standard Class,Washington,Binders,2018,100.0,835887.0
2018-12-01,CA-2018-101805,Ibico Presentation Index for Binding Systems,Office Supplies,Seattle,United States,Sally Hughsby,0.2,98105.0,Ibico,5.0,0.34,5.0,West,16.0,Corporate,2018-12-06,Standard Class,Washington,Binders,2018,80.0,835967.0
2018-12-09,CA-2018-139402,Multicolor Computer Printout Paper,Office Supplies,Phoenix,United States,Nick Crebassa,0.2,85023.0,Other,147.0,0.35,5.0,West,419.0,Corporate,2018-12-13,Standard Class,Arizona,Paper,2018,2095.0,838062.0
2018-03-16,CA-2018-129294,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",Office Supplies,Los Angeles,United States,Ken Dana,0.2,90032.0,XtraLife,23.0,0.33,6.0,West,70.0,Corporate,2018-03-21,Standard Class,California,Binders,2018,420.0,838482.0
2018-09-09,CA-2018-168403,Xerox 1930,Office Supplies,Portland,United States,Damala Kotsonis,0.2,97206.0,Xerox,11.0,0.36,6.0,West,31.0,Corporate,2018-09-15,Standard Class,Oregon,Paper,2018,186.0,838668.0
2018-10-16,CA-2018-111577,Green Bar Computer Printout Paper,Office Supplies,Scottsdale,United States,Anthony Jacobs,0.2,85254.0,Other,112.0,0.36,7.0,West,308.0,Corporate,2018-10-21,Standard Class,Arizona,Paper,2018,2156.0,840824.0
2018-08-17,CA-2018-166093,GBC Recycled Grain Textured Covers,Office Supplies,Brentwood,United States,Rick Wilson,0.2,94513.0,GBC,77.0,0.35,8.0,West,221.0,Corporate,2018-08-24,Standard Class,California,Binders,2018,1768.0,842592.0
2018-08-18,CA-2018-119809,Fellowes PB300 Plastic Comb Binding Machine,Office Supplies,Seattle,United States,Yana Sorensen,0.2,98103.0,Fellowes,943.0,0.34,9.0,West,2794.0,Corporate,2018-08-25,Standard Class,Washington,Binders,2018,25146.0,867738.0
2018-12-09,CA-2018-139402,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",Office Supplies,Phoenix,United States,Nick Crebassa,0.7,85023.0,Acco,-10.0,-0.77,3.0,West,13.0,Corporate,2018-12-13,Standard Class,Arizona,Binders,2018,39.0,867777.0
2018-11-17,CA-2018-158120,Avery Reinforcements for Hole-Punch Pages,Office Supplies,Hillsboro,United States,Katharine Harms,0.7,97123.0,Avery,-3.0,-0.83,7.0,West,4.0,Corporate,2018-11-21,Standard Class,Oregon,Binders,2018,28.0,867805.0
2018-12-02,US-2018-112347,Aluminum Screw Posts,Office Supplies,Denver,United States,Bill Stewart,0.7,80219.0,Other,-24.0,-0.67,8.0,West,37.0,Corporate,2018-12-06,Standard Class,Colorado,Binders,2018,296.0,868101.0
2018-10-21,CA-2018-167094,Memorex Froggy Flash Drive 8 GB,Technology,Springfield,United States,Damala Kotsonis,0.2,97477.0,Memorex,7.0,0.24,2.0,West,28.0,Corporate,2018-10-22,First Class,Oregon,Accessories,2018,56.0,868157.0
2018-03-28,US-2018-147886,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,Technology,Fairfield,United States,Dave Hallsten,0.2,94533.0,Other,53.0,0.1,2.0,West,533.0,Corporate,2018-03-31,First Class,California,Machines,2018,1066.0,869223.0
2018-04-01,CA-2018-149881,Cubify CubeX 3D Printer Double Head Print,Technology,San Francisco,United States,Nick Crebassa,0.2,94110.0,Cubify,360.0,0.07,2.0,West,4800.0,Corporate,2018-04-03,First Class,California,Machines,2018,9600.0,878823.0
2018-11-10,US-2018-155425,Adtran 1202752G1,Technology,Tucson,United States,Ann Blume,0.2,85705.0,Other,15.0,0.08,2.0,West,202.0,Corporate,2018-11-11,First Class,Arizona,Phones,2018,404.0,879227.0
2018-10-27,CA-2018-130764,Jackery Bar Premium Fast-charging Portable Charger,Technology,San Francisco,United States,Jack O'Briant,0.2,94110.0,Other,35.0,0.36,4.0,West,96.0,Corporate,2018-10-28,First Class,California,Phones,2018,384.0,879611.0
2018-10-27,CA-2018-151225,Griffin GC17055 Auxiliary Audio Cable,Technology,Los Angeles,United States,Jim Mitchum,0.2,90032.0,Griffin,7.0,0.1,5.0,West,72.0,Corporate,2018-10-29,First Class,California,Phones,2018,360.0,879971.0
2018-11-10,US-2018-155425,Case Logic 2.4GHz Wireless Keyboard,Technology,Tucson,United States,Ann Blume,0.2,85705.0,Other,-36.0,-0.15,6.0,West,240.0,Corporate,2018-11-11,First Class,Arizona,Accessories,2018,1440.0,881411.0
2018-01-14,US-2018-106131,ImationÂ 8GB Mini TravelDrive USB 2.0Â Flash Drive,Technology,Aurora,United States,Tracy Poddar,0.2,80013.0,Other,-15.0,-0.09,7.0,West,169.0,Corporate,2018-01-16,First Class,Colorado,Accessories,2018,1183.0,882594.0
2018-11-10,US-2018-155425,DYMO CardScan Personal V9 Business Card Scanner,Technology,Tucson,United States,Ann Blume,0.7,85705.0,Other,-64.0,-0.67,2.0,West,96.0,Corporate,2018-11-11,First Class,Arizona,Machines,2018,192.0,882786.0
2018-11-16,CA-2018-136308,Bady BDG101FRU Card Printer,Technology,San Francisco,United States,Mitch Willingham,0.2,94122.0,Other,216.0,0.11,3.0,West,1920.0,Corporate,2018-11-16,Same Day,California,Machines,2018,5760.0,888546.0
2018-07-24,US-2018-135013,Hewlett Packard LaserJet 3310 Copier,Technology,Huntington Beach,United States,Harold Ryan,0.2,92646.0,Hewlett-Packard,840.0,0.35,5.0,West,2400.0,Corporate,2018-07-24,Same Day,California,Copiers,2018,12000.0,900546.0
2018-01-02,CA-2018-118668,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,Technology,Los Angeles,United States,Fred Wasserman,0.0,90032.0,Kensington,6.0,0.35,1.0,West,17.0,Corporate,2018-01-04,Second Class,California,Accessories,2018,17.0,900563.0
2018-08-21,CA-2018-121489,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,Technology,Seattle,United States,Candace McMahon,0.0,98115.0,Kensington,12.0,0.35,2.0,West,33.0,Corporate,2018-08-25,Second Class,Washington,Accessories,2018,66.0,900629.0
2018-02-18,CA-2018-164707,Memorex Micro Travel Drive 32 GB,Technology,Los Angeles,United States,Cynthia Voltz,0.0,90045.0,Memorex,47.0,0.43,3.0,West,110.0,Corporate,2018-02-21,Second Class,California,Accessories,2018,330.0,900959.0
2018-12-10,US-2018-140907,Logitech Desktop MK120 Mouse and keyboard Combo,Technology,Seattle,United States,Ben Peterman,0.0,98103.0,Logitech,5.0,0.1,3.0,West,49.0,Corporate,2018-12-12,Second Class,Washington,Accessories,2018,147.0,901106.0
2018-05-02,US-2018-128398,LogitechÂ MX Performance Wireless Mouse,Technology,Los Angeles,United States,Elizabeth Moffitt,0.0,90049.0,Logitech,59.0,0.37,4.0,West,160.0,Corporate,2018-05-05,Second Class,California,Accessories,2018,640.0,901746.0
2018-03-10,CA-2018-140494,MaxellÂ LTO Ultrium - 800 GB,Technology,San Francisco,United States,Candace McMahon,0.0,94109.0,Maxell,21.0,0.19,4.0,West,112.0,Corporate,2018-03-15,Second Class,California,Accessories,2018,448.0,902194.0
2018-12-16,CA-2018-137463,ImationÂ SecureÂ DriveÂ + Hardware Encrypted USBÂ flash driveÂ - 16 GB,Technology,Sunnyvale,United States,Kalyca Meade,0.0,94086.0,Imation,46.0,0.24,5.0,West,190.0,Corporate,2018-12-20,Second Class,California,Accessories,2018,950.0,903144.0
2018-12-16,CA-2018-137463,Microsoft Natural Ergonomic Keyboard 4000,Technology,Sunnyvale,United States,Kalyca Meade,0.0,94086.0,Microsoft,31.0,0.21,5.0,West,150.0,Corporate,2018-12-20,Second Class,California,Accessories,2018,750.0,903894.0
2018-06-27,CA-2018-116988,LogitechÂ P710e Mobile Speakerphone,Technology,Seattle,United States,Pauline Webber,0.0,98105.0,Logitech,245.0,0.19,5.0,West,1287.0,Corporate,2018-06-29,Second Class,Washington,Accessories,2018,6435.0,910329.0
2018-06-15,CA-2018-118864,Panasonic KX T7736-B Digital phone,Technology,Los Angeles,United States,Kristen Hastings,0.2,90032.0,Panasonic,7.0,0.06,1.0,West,120.0,Corporate,2018-06-19,Second Class,California,Phones,2018,120.0,910449.0
2018-10-17,CA-2018-114804,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,Technology,Modesto,United States,Barry FranzÃ¶sisch,0.2,95351.0,Panasonic,5.0,0.09,1.0,West,53.0,Corporate,2018-10-19,Second Class,California,Phones,2018,53.0,910502.0
2018-08-27,CA-2018-161956,Sharp 1540cs Digital Laser Copier,Technology,Inglewood,United States,Dan Reichenbach,0.2,90301.0,Sharp,330.0,0.38,2.0,West,880.0,Corporate,2018-08-29,Second Class,California,Copiers,2018,1760.0,912262.0
2018-02-18,CA-2018-164707,iHome FM Clock Radio with Lightning Dock,Technology,Los Angeles,United States,Cynthia Voltz,0.2,90045.0,Other,10.0,0.06,3.0,West,168.0,Corporate,2018-02-21,Second Class,California,Phones,2018,504.0,912766.0
2018-02-11,CA-2018-131828,"Logitech B530 USBÂ HeadsetÂ -Â headsetÂ - Full size, Binaural",Technology,Seattle,United States,Cari Sayre,0.2,98105.0,Logitech,8.0,0.09,3.0,West,89.0,Corporate,2018-02-13,Second Class,Washington,Phones,2018,267.0,913033.0
2018-11-25,CA-2018-161459,PayAnywhere Card Reader,Technology,Laguna Niguel,United States,Edward Becker,0.2,92677.0,Other,3.0,0.09,5.0,West,40.0,Corporate,2018-11-29,Second Class,California,Phones,2018,200.0,913233.0
2018-09-11,CA-2018-166898,OtterBox Defender Series Case - Samsung Galaxy S4,Technology,Santa Ana,United States,Ken Heidel,0.2,92704.0,OtterBox,18.0,0.13,6.0,West,144.0,Corporate,2018-09-13,Second Class,California,Phones,2018,864.0,914097.0
2018-07-21,CA-2018-118724,Polycom SoundPoint IP 450 VoIP phone,Technology,Concord,United States,Anthony Rawles,0.2,94521.0,Polycom,122.0,0.08,9.0,West,1626.0,Corporate,2018-07-25,Second Class,California,Phones,2018,14634.0,928731.0
2018-11-09,CA-2018-159597,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,Technology,Coachella,United States,Matt Collister,0.0,92236.0,Razer,44.0,0.44,1.0,West,100.0,Corporate,2018-11-14,Standard Class,California,Accessories,2018,100.0,928831.0
2018-10-08,CA-2018-105487,KeyTronicÂ E03601U1 -Â KeyboardÂ - Beige,Technology,San Diego,United States,Chris Selesnick,0.0,92105.0,KeyTronic,6.0,0.18,2.0,West,36.0,Corporate,2018-10-14,Standard Class,California,Accessories,2018,72.0,928903.0
2018-03-09,CA-2018-102834,Logitech Wireless Headset h800,Technology,San Francisco,United States,Lindsay Williams,0.0,94110.0,Logitech,70.0,0.35,2.0,West,200.0,Corporate,2018-03-13,Standard Class,California,Accessories,2018,400.0,929303.0
2018-08-18,CA-2018-121027,Plantronics Savi W720 Multi-Device Wireless Headset System,Technology,Seattle,United States,Helen Wasserman,0.0,98105.0,Plantronics,371.0,0.44,2.0,West,844.0,Corporate,2018-08-22,Standard Class,Washington,Accessories,2018,1688.0,930991.0
2018-09-09,US-2018-146213,Microsoft Wireless Mobile Mouse 4000,Technology,Los Angeles,United States,Matt Connell,0.0,90032.0,Microsoft,51.0,0.32,4.0,West,160.0,Corporate,2018-09-14,Standard Class,California,Accessories,2018,640.0,931631.0
2018-10-08,CA-2018-105487,LogitechÂ Illuminated - Keyboard,Technology,San Diego,United States,Chris Selesnick,0.0,92105.0,Logitech,115.0,0.48,4.0,West,240.0,Corporate,2018-10-14,Standard Class,California,Accessories,2018,960.0,932591.0
2018-09-19,CA-2018-102974,Microsoft Natural Ergonomic Keyboard 4000,Technology,Los Angeles,United States,Dave Poirier,0.0,90032.0,Microsoft,31.0,0.21,5.0,West,150.0,Corporate,2018-09-24,Standard Class,California,Accessories,2018,750.0,933341.0
2018-07-26,US-2018-167318,LogitechÂ Z-906 Speaker sys - home theater - 5.1-CH,Technology,Los Angeles,United States,George Zrebassa,0.0,90036.0,Logitech,660.0,0.4,5.0,West,1650.0,Corporate,2018-08-01,Standard Class,California,Accessories,2018,8250.0,941591.0
2018-06-03,CA-2018-145772,Kingston Digital DataTraveler 16GB USB 2.0,Technology,Los Angeles,United States,Saphhira Shifley,0.0,90036.0,Kingston,9.0,0.19,5.0,West,45.0,Corporate,2018-06-07,Standard Class,California,Accessories,2018,225.0,941816.0
2018-07-11,CA-2018-162015,LogitechÂ P710e Mobile Speakerphone,Technology,Los Angeles,United States,Karen Bern,0.0,90049.0,Logitech,245.0,0.19,5.0,West,1287.0,Corporate,2018-07-18,Standard Class,California,Accessories,2018,6435.0,948251.0
2018-10-12,CA-2018-168655,WD My Passport Ultra 2TB Portable External Hard Drive,Technology,Albuquerque,United States,Michelle Lonsdale,0.0,87105.0,WD My Passport,95.0,0.16,5.0,West,595.0,Corporate,2018-10-18,Standard Class,New Mexico,Accessories,2018,2975.0,951226.0
2018-03-02,CA-2018-163902,Logitech G13 Programmable Gameboard with LCD Display,Technology,Los Angeles,United States,Maribeth Yedwab,0.0,90045.0,Logitech,53.0,0.11,6.0,West,480.0,Corporate,2018-03-08,Standard Class,California,Accessories,2018,2880.0,954106.0
2018-10-13,CA-2018-135909,Logitech Media Keyboard K200,Technology,Sacramento,United States,Jane Waco,0.0,95823.0,Logitech,40.0,0.19,6.0,West,210.0,Corporate,2018-10-20,Standard Class,California,Accessories,2018,1260.0,955366.0
2018-05-27,CA-2018-134152,Logitech Desktop MK120 Mouse and keyboard Combo,Technology,Seattle,United States,Roy Phan,0.0,98103.0,Logitech,10.0,0.1,6.0,West,98.0,Corporate,2018-05-31,Standard Class,Washington,Accessories,2018,588.0,955954.0
2018-03-20,CA-2018-165491,ImationÂ SecureÂ DriveÂ + Hardware Encrypted USBÂ flash driveÂ - 16 GB,Technology,Seattle,United States,Helen Wasserman,0.0,98115.0,Imation,64.0,0.24,7.0,West,266.0,Corporate,2018-03-24,Standard Class,Washington,Accessories,2018,1862.0,957816.0
2018-11-27,CA-2018-101245,Enermax Briskie RF Wireless Keyboard and Mouse Combo,Technology,San Francisco,United States,Lindsay Williams,0.0,94109.0,Enermax,60.0,0.36,8.0,West,166.0,Corporate,2018-12-03,Standard Class,California,Accessories,2018,1328.0,959144.0
2018-08-18,CA-2018-121027,Imation Bio 8GB USBÂ Flash Drive ImationÂ Corp,Technology,Seattle,United States,Helen Wasserman,0.0,98105.0,Imation,224.0,0.15,9.0,West,1496.0,Corporate,2018-08-22,Standard Class,Washington,Accessories,2018,13464.0,972608.0
2018-06-03,CA-2018-150420,Plantronics Audio 995 Wireless Stereo Headset,Technology,Bellingham,United States,Giulietta Dortch,0.0,98226.0,Plantronics,363.0,0.33,10.0,West,1100.0,Corporate,2018-06-08,Standard Class,Washington,Accessories,2018,11000.0,983608.0
2018-10-05,CA-2018-131807,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",Technology,Chico,United States,Greg Guthrie,0.2,95928.0,Square,3.0,0.34,1.0,West,8.0,Corporate,2018-10-10,Standard Class,California,Phones,2018,8.0,983616.0
2018-12-02,CA-2018-102379,Anker Astro 15000mAh USB Portable Charger,Technology,Oakland,United States,Brenda Bowman,0.2,94601.0,Anker,-8.0,-0.2,1.0,West,40.0,Corporate,2018-12-06,Standard Class,California,Phones,2018,40.0,983656.0
2018-10-08,CA-2018-105487,Digium D40 VoIP phone,Technology,San Diego,United States,Chris Selesnick,0.2,92105.0,Other,12.0,0.11,1.0,West,103.0,Corporate,2018-10-14,Standard Class,California,Phones,2018,103.0,983759.0
2018-02-02,CA-2018-128076,"HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax",Technology,San Diego,United States,Bill Overfelt,0.2,92105.0,HP,39.0,0.16,2.0,West,240.0,Corporate,2018-02-07,Standard Class,California,Machines,2018,480.0,984239.0
2018-10-13,CA-2018-135909,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,Technology,Sacramento,United States,Jane Waco,0.2,95823.0,Anker,-8.0,-0.25,2.0,West,32.0,Corporate,2018-10-20,Standard Class,California,Phones,2018,64.0,984303.0
2018-12-02,US-2018-112347,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,Technology,Denver,United States,Bill Stewart,0.2,80219.0,Other,5.0,0.1,2.0,West,50.0,Corporate,2018-12-06,Standard Class,Colorado,Phones,2018,100.0,984403.0
2018-09-24,CA-2018-122364,Socket Bluetooth Cordless Hand Scanner (CHS),Technology,Los Angeles,United States,Frank Atkinson,0.2,90008.0,Socket,177.0,0.35,3.0,West,506.0,Corporate,2018-09-29,Standard Class,California,Machines,2018,1518.0,985921.0
2018-08-17,CA-2018-166093,OtterBox Defender Series Case - Samsung Galaxy S4,Technology,Brentwood,United States,Rick Wilson,0.2,94513.0,OtterBox,9.0,0.13,3.0,West,72.0,Corporate,2018-08-24,Standard Class,California,Phones,2018,216.0,986137.0
2018-09-24,CA-2018-122364,Wilson Electronics DB Pro Signal Booster,Technology,Los Angeles,United States,Frank Atkinson,0.2,90008.0,Other,75.0,0.09,3.0,West,859.0,Corporate,2018-09-29,Standard Class,California,Phones,2018,2577.0,988714.0
2018-03-02,CA-2018-163902,Panasonic KX TS3282B Corded phone,Technology,Los Angeles,United States,Maribeth Yedwab,0.2,90045.0,Panasonic,15.0,0.08,3.0,West,197.0,Corporate,2018-03-08,Standard Class,California,Phones,2018,591.0,989305.0
2018-08-20,CA-2018-119011,Plantronics Encore H101 Dual EarpiecesÂ Headset,Technology,San Francisco,United States,Lisa Ryan,0.2,94109.0,Plantronics,11.0,0.1,3.0,West,108.0,Corporate,2018-08-25,Standard Class,California,Phones,2018,324.0,989629.0
2018-01-24,CA-2018-104619,Jensen SMPS-640 -Â speaker phone,Technology,San Jose,United States,Keith Dawkins,0.2,95123.0,Other,8.0,0.08,3.0,West,110.0,Corporate,2018-01-29,Standard Class,California,Phones,2018,330.0,989959.0
2018-09-19,CA-2018-143378,Mophie Juice Pack Helium for iPhone,Technology,Springfield,United States,Justin Ritter,0.2,97477.0,Other,19.0,0.1,3.0,West,192.0,Corporate,2018-09-25,Standard Class,Oregon,Phones,2018,576.0,990535.0
2018-05-28,CA-2018-145765,LogitechÂ Gaming G510s - Keyboard,Technology,Phoenix,United States,Candace McMahon,0.2,85023.0,Logitech,54.0,0.2,4.0,West,272.0,Corporate,2018-06-02,Standard Class,Arizona,Accessories,2018,1088.0,991623.0
2018-07-28,CA-2018-130841,Wilson Electronics DB Pro Signal Booster,Technology,San Francisco,United States,Matt Hagelstein,0.2,94110.0,Other,100.0,0.09,4.0,West,1146.0,Corporate,2018-08-01,Standard Class,California,Phones,2018,4584.0,996207.0
2018-12-22,CA-2018-115931,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",Technology,Carlsbad,United States,Jim Mitchum,0.2,88220.0,Other,7.0,0.1,4.0,West,67.0,Corporate,2018-12-26,Standard Class,New Mexico,Phones,2018,268.0,996475.0
2018-05-28,CA-2018-145765,Panasonic KX TS208W Corded phone,Technology,Phoenix,United States,Candace McMahon,0.2,85023.0,Panasonic,20.0,0.1,5.0,West,196.0,Corporate,2018-06-02,Standard Class,Arizona,Phones,2018,980.0,997455.0
2018-05-04,CA-2018-162978,Motorola L804,Technology,San Francisco,United States,Lindsay Williams,0.2,94109.0,Motorola,21.0,0.11,5.0,West,184.0,Corporate,2018-05-09,Standard Class,California,Phones,2018,920.0,998375.0
2018-02-05,CA-2018-107517,Geemarc AmpliPOWER60,Technology,Torrance,United States,Fred Chung,0.2,90503.0,Other,42.0,0.11,5.0,West,371.0,Corporate,2018-02-09,Standard Class,California,Phones,2018,1855.0,1000230.0
2018-02-23,CA-2018-136007,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,Technology,Seattle,United States,Ann Chong,0.2,98115.0,Other,25.0,0.35,5.0,West,72.0,Corporate,2018-03-02,Standard Class,Washington,Phones,2018,360.0,1000590.0
2018-11-12,US-2018-132220,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,Technology,Tempe,United States,Don Jones,0.2,85281.0,SanDisk,-11.0,-0.18,6.0,West,62.0,Corporate,2018-11-16,Standard Class,Arizona,Accessories,2018,372.0,1000962.0
2018-07-11,CA-2018-136623,Belkin iPhone and iPad Lightning Cable,Technology,San Diego,United States,Tom Stivers,0.2,92105.0,Belkin,5.0,0.08,6.0,West,72.0,Corporate,2018-07-16,Standard Class,California,Phones,2018,432.0,1001394.0
2018-12-02,US-2018-112347,Macally Suction Cup Mount,Technology,Denver,United States,Bill Stewart,0.2,80219.0,Other,-14.0,-0.25,6.0,West,57.0,Corporate,2018-12-06,Standard Class,Colorado,Phones,2018,342.0,1001736.0
2018-01-23,CA-2018-139080,Griffin GC17055 Auxiliary Audio Cable,Technology,Seattle,United States,Chris Selesnick,0.2,98103.0,Griffin,9.0,0.1,6.0,West,86.0,Corporate,2018-01-28,Standard Class,Washington,Phones,2018,516.0,1002252.0
2018-05-09,CA-2018-118199,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",Furniture,Seattle,United States,Laurel Beltran,0.0,98105.0,Riverside,63.0,0.22,1.0,West,287.0,Home Office,2018-05-11,First Class,Washington,Tables,2018,287.0,1002539.0
2018-02-19,CA-2018-134838,Tensor Computer Mounted Lamp,Furniture,Los Angeles,United States,Emily Ducich,0.0,90045.0,Tensor,12.0,0.27,3.0,West,45.0,Home Office,2018-02-20,First Class,California,Furnishings,2018,135.0,1002674.0
2018-11-30,CA-2018-107314,Contemporary Borderless Frame,Furniture,San Francisco,United States,Maria Zettner,0.0,94109.0,Other,10.0,0.37,3.0,West,26.0,Home Office,2018-12-03,First Class,California,Furnishings,2018,78.0,1002752.0
2018-07-08,CA-2018-133249,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",Furniture,Pico Rivera,United States,Sam Zeldin,0.0,90660.0,Deflect-o,63.0,0.43,5.0,West,146.0,Home Office,2018-07-11,First Class,California,Furnishings,2018,730.0,1003482.0
2018-12-05,CA-2018-156958,Eldon Radial Chair Mat for Low to Medium Pile Carpets,Furniture,Seattle,United States,Patrick Bzostek,0.0,98115.0,Eldon,40.0,0.2,5.0,West,200.0,Home Office,2018-12-06,First Class,Washington,Furnishings,2018,1000.0,1004482.0
2018-03-23,CA-2018-155985,DAX Natural Wood-Tone Poster Frame,Furniture,San Francisco,United States,Bill Eplett,0.0,94122.0,DAX,76.0,0.36,8.0,West,212.0,Home Office,2018-03-25,First Class,California,Furnishings,2018,1696.0,1006178.0
2018-06-08,US-2018-109316,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",Furniture,Los Angeles,United States,Maureen Gastineau,0.15,90049.0,Riverside,141.0,0.09,2.0,West,1498.0,Home Office,2018-06-10,First Class,California,Bookcases,2018,2996.0,1009174.0
2018-06-11,US-2018-120418,Global Leather Executive Chair,Furniture,Peoria,United States,Becky Castell,0.2,85345.0,Global,35.0,0.13,1.0,West,281.0,Home Office,2018-06-12,First Class,Arizona,Chairs,2018,281.0,1009455.0
2018-09-28,US-2018-125717,Dana Halogen Swing-Arm Architect Lamp,Furniture,Aurora,United States,Darrin Sayre,0.2,80013.0,Dana,3.0,0.1,1.0,West,33.0,Home Office,2018-10-01,First Class,Colorado,Furnishings,2018,33.0,1009488.0
2018-11-03,US-2018-105998,Chromcraft Round Conference Tables,Furniture,San Diego,United States,Clay Rozendal,0.2,92037.0,Chromcraft,21.0,0.01,12.0,West,1673.0,Home Office,2018-11-05,First Class,California,Tables,2018,20076.0,1029564.0
